id,tenant_id,table_id,customer_id,waiter_id,status,total_amount,prep_time_order,created_at,completed_at
190,019abac9-846f-75d0-8dfd-bcf9c9457866,22,,6,Paid,1602000,23,2025-06-03 05:37:51.368+00,2025-06-03 05:57:51.368+00
191,019abac9-846f-75d0-8dfd-bcf9c9457866,3,,6,Pending,2180000,11,2025-03-01 05:19:52.773+00,
192,019abac9-846f-75d0-8dfd-bcf9c9457866,19,35,9,Served,1177000,41,2025-10-15 08:07:16.428+00,2025-10-15 09:22:16.428+00
193,019abac9-846f-75d0-8dfd-bcf9c9457866,24,,7,Cancelled,563000,58,2025-05-15 16:17:56.354+00,
194,019abac9-846f-75d0-8dfd-bcf9c9457866,19,26,9,Paid,1190000,57,2025-07-07 00:49:04.516+00,2025-07-07 01:50:04.516+00
195,019abac9-846f-75d0-8dfd-bcf9c9457866,12,33,12,Paid,430000,48,2026-01-03 08:36:13.461+00,2026-01-03 09:26:13.461+00
196,019abac9-846f-75d0-8dfd-bcf9c9457866,19,40,7,Paid,190000,38,2025-06-29 00:43:49.335+00,2025-06-29 01:50:49.335+00
197,019abac9-846f-75d0-8dfd-bcf9c9457866,17,49,7,Approved,275000,20,2025-12-10 04:35:40.100+00,
198,019abac9-846f-75d0-8dfd-bcf9c9457866,6,,12,Completed,1644000,34,2025-04-01 05:08:27.832+00,2025-04-01 05:59:27.832+00
199,019abac9-846f-75d0-8dfd-bcf9c9457866,22,,10,Paid,1420000,17,2025-07-03 08:18:38.922+00,2025-07-03 08:56:38.922+00
200,019abac9-846f-75d0-8dfd-bcf9c9457866,2,28,6,Completed,1478000,15,2025-05-26 21:26:47.089+00,2025-05-26 21:45:47.089+00
201,019abac9-846f-75d0-8dfd-bcf9c9457866,12,40,4,Served,1679000,59,2025-06-02 20:54:08.103+00,2025-06-02 21:54:08.103+00
202,019abac9-846f-75d0-8dfd-bcf9c9457866,17,,11,Served,1570000,14,2025-04-19 11:42:03.598+00,2025-04-19 12:16:03.598+00
203,019abac9-846f-75d0-8dfd-bcf9c9457866,18,48,3,Paid,550000,42,2025-11-07 20:25:01.166+00,2025-11-07 21:18:01.166+00
204,019abac9-846f-75d0-8dfd-bcf9c9457866,7,,10,Served,675000,29,2025-06-22 13:46:29.126+00,2025-06-22 15:06:29.126+00
205,019abac9-846f-75d0-8dfd-bcf9c9457866,2,16,7,Pending,865000,47,2025-12-28 17:30:43.020+00,
206,019abac9-846f-75d0-8dfd-bcf9c9457866,21,45,9,Pending,335000,30,2025-01-27 01:10:25.455+00,
207,019abac9-846f-75d0-8dfd-bcf9c9457866,10,3,10,Paid,954000,54,2025-02-16 21:00:37.893+00,2025-02-16 22:24:37.893+00
208,019abac9-846f-75d0-8dfd-bcf9c9457866,27,41,10,Served,1329000,47,2025-12-01 23:27:13.162+00,2025-12-02 00:47:13.162+00
209,019abac9-846f-75d0-8dfd-bcf9c9457866,22,,11,Completed,2295000,39,2025-08-10 09:00:42.709+00,2025-08-10 09:49:42.709+00
210,019abac9-846f-75d0-8dfd-bcf9c9457866,27,1,4,Paid,755000,42,2025-11-20 01:08:53.598+00,2025-11-20 02:03:53.598+00
211,019abac9-846f-75d0-8dfd-bcf9c9457866,12,3,5,Paid,70000,47,2025-11-28 20:30:15.190+00,2025-11-28 21:41:15.190+00
212,019abac9-846f-75d0-8dfd-bcf9c9457866,24,14,3,Completed,2419000,10,2025-09-01 00:46:25.562+00,2025-09-01 02:00:25.562+00
213,019abac9-846f-75d0-8dfd-bcf9c9457866,26,45,4,Paid,1075000,56,2025-09-01 05:08:40.347+00,2025-09-01 06:13:40.347+00
214,019abac9-846f-75d0-8dfd-bcf9c9457866,24,,11,Paid,629000,35,2025-04-12 01:00:47.047+00,2025-04-12 01:20:47.047+00
215,019abac9-846f-75d0-8dfd-bcf9c9457866,7,38,6,Paid,1182000,33,2025-05-11 15:31:51.489+00,2025-05-11 15:55:51.489+00
216,019abac9-846f-75d0-8dfd-bcf9c9457866,15,24,6,Paid,915000,47,2026-01-16 12:17:15.269+00,2026-01-16 12:46:15.269+00
217,019abac9-846f-75d0-8dfd-bcf9c9457866,4,3,11,Paid,846000,12,2025-08-25 13:23:02.113+00,2025-08-25 14:18:02.113+00
218,019abac9-846f-75d0-8dfd-bcf9c9457866,21,,7,Completed,810000,33,2025-10-29 01:33:58.022+00,2025-10-29 02:19:58.022+00
219,019abac9-846f-75d0-8dfd-bcf9c9457866,12,39,12,Cancelled,1270000,11,2025-11-08 23:06:42.732+00,
220,019abac9-846f-75d0-8dfd-bcf9c9457866,12,43,10,Approved,555000,23,2025-04-15 10:07:17.621+00,
221,019abac9-846f-75d0-8dfd-bcf9c9457866,28,,10,Pending,596000,34,2025-06-18 09:15:43.396+00,
222,019abac9-846f-75d0-8dfd-bcf9c9457866,11,45,4,Paid,366000,47,2025-02-02 02:48:00.884+00,2025-02-02 03:46:00.884+00
223,019abac9-846f-75d0-8dfd-bcf9c9457866,27,39,11,Pending,296000,48,2025-07-18 19:31:42.397+00,
224,019abac9-846f-75d0-8dfd-bcf9c9457866,25,,7,Paid,1225000,10,2025-10-08 15:11:19.472+00,2025-10-08 16:03:19.472+00
225,019abac9-846f-75d0-8dfd-bcf9c9457866,19,43,,Unsubmit,918000,22,2025-07-29 17:59:25.663+00,
226,019abac9-846f-75d0-8dfd-bcf9c9457866,15,,10,Served,55000,54,2025-10-07 13:20:36.974+00,2025-10-07 14:50:36.974+00
227,019abac9-846f-75d0-8dfd-bcf9c9457866,6,26,4,Paid,1359000,48,2025-09-01 13:33:38.395+00,2025-09-01 14:54:38.395+00
228,019abac9-846f-75d0-8dfd-bcf9c9457866,29,8,4,Served,900000,60,2025-04-23 20:56:42.763+00,2025-04-23 22:05:42.763+00
229,019abac9-846f-75d0-8dfd-bcf9c9457866,26,14,12,Paid,788000,24,2025-03-03 16:33:59.800+00,2025-03-03 16:48:59.800+00
230,019abac9-846f-75d0-8dfd-bcf9c9457866,18,,11,Served,745000,26,2025-10-12 12:13:30.684+00,2025-10-12 12:50:30.684+00
231,019abac9-846f-75d0-8dfd-bcf9c9457866,2,25,8,Paid,1356000,16,2025-03-05 22:33:43.340+00,2025-03-05 23:37:43.340+00
232,019abac9-846f-75d0-8dfd-bcf9c9457866,4,,12,Completed,1303000,58,2025-09-06 12:02:48.087+00,2025-09-06 13:04:48.087+00
233,019abac9-846f-75d0-8dfd-bcf9c9457866,27,21,11,Paid,465000,14,2025-02-18 08:37:29.025+00,2025-02-18 09:42:29.025+00
234,019abac9-846f-75d0-8dfd-bcf9c9457866,9,22,9,Pending,600000,42,2025-12-29 23:30:49.398+00,
235,019abac9-846f-75d0-8dfd-bcf9c9457866,28,23,6,Paid,1463000,55,2025-12-31 17:48:23.596+00,2025-12-31 18:15:23.596+00
236,019abac9-846f-75d0-8dfd-bcf9c9457866,26,15,3,Paid,671000,10,2026-01-08 02:23:52.709+00,2026-01-08 02:59:52.709+00
237,019abac9-846f-75d0-8dfd-bcf9c9457866,23,15,4,Paid,2038000,24,2025-03-16 03:16:48.644+00,2025-03-16 04:44:48.644+00
238,019abac9-846f-75d0-8dfd-bcf9c9457866,25,,3,Paid,692000,19,2025-03-15 19:37:55.746+00,2025-03-15 20:03:55.746+00
239,019abac9-846f-75d0-8dfd-bcf9c9457866,14,24,8,Paid,440000,20,2025-03-05 23:30:02.056+00,2025-03-06 00:15:02.056+00
240,019abac9-846f-75d0-8dfd-bcf9c9457866,27,5,4,Approved,1779000,42,2025-02-10 12:13:49.677+00,
241,019abac9-846f-75d0-8dfd-bcf9c9457866,22,,6,Pending,250000,48,2025-11-12 14:30:47.482+00,
242,019abac9-846f-75d0-8dfd-bcf9c9457866,18,14,9,Pending,2055000,33,2025-05-26 18:31:03.815+00,
243,019abac9-846f-75d0-8dfd-bcf9c9457866,30,49,10,Paid,1829000,38,2025-09-28 22:59:01.819+00,2025-09-29 00:00:01.819+00
244,019abac9-846f-75d0-8dfd-bcf9c9457866,16,48,5,Paid,950000,40,2025-05-21 22:37:21.595+00,2025-05-21 23:58:21.595+00
245,019abac9-846f-75d0-8dfd-bcf9c9457866,6,,8,Served,723000,22,2025-10-27 10:59:24.825+00,2025-10-27 12:07:24.825+00
246,019abac9-846f-75d0-8dfd-bcf9c9457866,15,27,7,Pending,1687000,28,2025-09-28 02:13:07.225+00,
247,019abac9-846f-75d0-8dfd-bcf9c9457866,3,,12,Paid,1860000,34,2025-11-17 16:32:19.551+00,2025-11-17 17:23:19.551+00
248,019abac9-846f-75d0-8dfd-bcf9c9457866,23,38,12,Pending,1190000,14,2025-06-18 09:46:37.765+00,
249,019abac9-846f-75d0-8dfd-bcf9c9457866,6,,9,Paid,826000,20,2025-11-16 06:42:50.275+00,2025-11-16 06:58:50.275+00
250,019abac9-846f-75d0-8dfd-bcf9c9457866,10,28,5,Paid,1055000,19,2025-12-06 06:08:54.377+00,2025-12-06 06:44:54.377+00
251,019abac9-846f-75d0-8dfd-bcf9c9457866,21,,9,Approved,1871000,40,2025-01-29 03:13:46.030+00,
252,019abac9-846f-75d0-8dfd-bcf9c9457866,17,,8,Paid,1768000,58,2025-02-24 21:05:59.538+00,2025-02-24 21:42:59.538+00
253,019abac9-846f-75d0-8dfd-bcf9c9457866,26,,12,Approved,480000,58,2026-01-17 14:20:17.104+00,
254,019abac9-846f-75d0-8dfd-bcf9c9457866,4,4,12,Pending,1075000,47,2025-10-29 17:05:58.632+00,
255,019abac9-846f-75d0-8dfd-bcf9c9457866,30,44,6,Paid,2040000,22,2025-07-05 01:48:26.533+00,2025-07-05 03:12:26.533+00
256,019abac9-846f-75d0-8dfd-bcf9c9457866,15,27,8,Completed,100000,54,2025-05-14 09:04:27.364+00,2025-05-14 09:45:27.364+00
257,019abac9-846f-75d0-8dfd-bcf9c9457866,1,,12,Served,518000,19,2025-03-31 15:40:34.995+00,2025-03-31 16:57:34.995+00
258,019abac9-846f-75d0-8dfd-bcf9c9457866,5,15,7,Cancelled,220000,51,2025-03-16 11:50:36.813+00,
259,019abac9-846f-75d0-8dfd-bcf9c9457866,18,5,5,Paid,1464000,51,2025-08-29 08:54:46.487+00,2025-08-29 09:53:46.487+00
260,019abac9-846f-75d0-8dfd-bcf9c9457866,30,27,8,Served,1369000,35,2025-03-26 20:22:13.383+00,2025-03-26 20:52:13.383+00
261,019abac9-846f-75d0-8dfd-bcf9c9457866,22,30,12,Paid,400000,32,2025-07-20 16:54:01.820+00,2025-07-20 18:04:01.820+00
262,019abac9-846f-75d0-8dfd-bcf9c9457866,23,,9,Served,100000,52,2025-08-14 09:59:52.732+00,2025-08-14 10:15:52.732+00
263,019abac9-846f-75d0-8dfd-bcf9c9457866,9,,7,Paid,600000,24,2025-07-23 09:03:27.732+00,2025-07-23 10:15:27.732+00
264,019abac9-846f-75d0-8dfd-bcf9c9457866,16,13,11,Cancelled,1098000,39,2025-12-06 00:20:30.502+00,
265,019abac9-846f-75d0-8dfd-bcf9c9457866,25,30,4,Served,1520000,10,2025-06-25 10:38:56.078+00,2025-06-25 11:23:56.078+00
266,019abac9-846f-75d0-8dfd-bcf9c9457866,29,22,10,Paid,1095000,54,2025-03-13 01:25:05.572+00,2025-03-13 01:53:05.572+00
267,019abac9-846f-75d0-8dfd-bcf9c9457866,6,9,6,Paid,50000,17,2025-06-27 06:28:23.536+00,2025-06-27 07:45:23.536+00
268,019abac9-846f-75d0-8dfd-bcf9c9457866,18,26,4,Paid,45000,35,2025-10-23 03:44:20.653+00,2025-10-23 05:11:20.653+00
269,019abac9-846f-75d0-8dfd-bcf9c9457866,28,44,9,Served,60000,48,2025-05-22 00:34:12.280+00,2025-05-22 01:03:12.280+00
270,019abac9-846f-75d0-8dfd-bcf9c9457866,17,19,,Unsubmit,588000,44,2025-09-27 06:03:39.676+00,
271,019abac9-846f-75d0-8dfd-bcf9c9457866,29,30,8,Paid,750000,52,2025-09-12 04:43:41.890+00,2025-09-12 05:08:41.890+00
272,019abac9-846f-75d0-8dfd-bcf9c9457866,17,36,6,Paid,1470000,58,2025-04-06 11:56:34.043+00,2025-04-06 12:52:34.043+00
273,019abac9-846f-75d0-8dfd-bcf9c9457866,13,,5,Cancelled,2860000,51,2025-08-15 14:27:08.812+00,
274,019abac9-846f-75d0-8dfd-bcf9c9457866,6,34,,Unsubmit,540000,23,2025-07-17 15:04:31.149+00,
275,019abac9-846f-75d0-8dfd-bcf9c9457866,4,17,,Unsubmit,2000000,44,2025-06-22 14:28:13.882+00,
276,019abac9-846f-75d0-8dfd-bcf9c9457866,13,22,4,Paid,110000,17,2025-11-04 06:57:05.873+00,2025-11-04 07:51:05.873+00
277,019abac9-846f-75d0-8dfd-bcf9c9457866,23,,8,Completed,370000,47,2025-09-13 22:11:44.996+00,2025-09-13 22:44:44.996+00
278,019abac9-846f-75d0-8dfd-bcf9c9457866,27,23,8,Paid,765000,58,2025-11-24 05:19:12.680+00,2025-11-24 05:57:12.680+00
279,019abac9-846f-75d0-8dfd-bcf9c9457866,10,28,9,Completed,155000,34,2025-12-22 14:48:43.027+00,2025-12-22 15:22:43.027+00
280,019abac9-846f-75d0-8dfd-bcf9c9457866,30,28,10,Paid,2844000,53,2025-04-15 07:56:23.703+00,2025-04-15 08:50:23.703+00
281,019abac9-846f-75d0-8dfd-bcf9c9457866,11,,12,Paid,1120000,14,2026-01-08 19:45:14.954+00,2026-01-08 20:40:14.954+00
282,019abac9-846f-75d0-8dfd-bcf9c9457866,4,23,4,Served,1025000,52,2025-09-20 17:30:02.915+00,2025-09-20 18:20:02.915+00
283,019abac9-846f-75d0-8dfd-bcf9c9457866,11,,3,Served,970000,18,2025-02-13 16:44:56.698+00,2025-02-13 17:09:56.698+00
284,019abac9-846f-75d0-8dfd-bcf9c9457866,28,,10,Completed,75000,51,2025-08-05 10:37:36.053+00,2025-08-05 11:57:36.053+00
285,019abac9-846f-75d0-8dfd-bcf9c9457866,6,33,7,Paid,877000,35,2025-05-13 19:23:23.305+00,2025-05-13 20:01:23.305+00
286,019abac9-846f-75d0-8dfd-bcf9c9457866,27,,8,Completed,280000,41,2025-06-29 03:13:42.429+00,2025-06-29 04:19:42.429+00
287,019abac9-846f-75d0-8dfd-bcf9c9457866,2,,5,Paid,402000,17,2026-01-09 00:05:55.701+00,2026-01-09 01:19:55.701+00
288,019abac9-846f-75d0-8dfd-bcf9c9457866,28,37,9,Paid,535000,40,2025-11-07 23:03:08.840+00,2025-11-07 23:42:08.840+00
289,019abac9-846f-75d0-8dfd-bcf9c9457866,27,,8,Pending,1100000,16,2025-06-20 05:51:22.815+00,
290,019abac9-846f-75d0-8dfd-bcf9c9457866,25,4,4,Paid,435000,18,2025-11-18 03:13:26.608+00,2025-11-18 03:39:26.608+00
291,019abac9-846f-75d0-8dfd-bcf9c9457866,5,36,,Unsubmit,835000,34,2025-08-31 22:44:21.539+00,
292,019abac9-846f-75d0-8dfd-bcf9c9457866,17,,11,Paid,325000,31,2025-05-29 03:41:52.989+00,2025-05-29 04:36:52.989+00
293,019abac9-846f-75d0-8dfd-bcf9c9457866,25,43,4,Completed,730000,40,2025-12-15 04:17:27.838+00,2025-12-15 04:48:27.838+00
294,019abac9-846f-75d0-8dfd-bcf9c9457866,23,9,6,Pending,1823000,24,2025-11-02 11:45:56.445+00,
295,019abac9-846f-75d0-8dfd-bcf9c9457866,15,,11,Completed,220000,31,2026-01-09 14:22:22.509+00,2026-01-09 14:46:22.509+00
296,019abac9-846f-75d0-8dfd-bcf9c9457866,17,48,3,Pending,1263000,21,2025-03-22 21:52:43.964+00,
297,019abac9-846f-75d0-8dfd-bcf9c9457866,22,42,12,Pending,836000,45,2025-02-19 09:32:24.899+00,
298,019abac9-846f-75d0-8dfd-bcf9c9457866,1,27,12,Approved,1421000,56,2025-06-09 15:27:11.152+00,
299,019abac9-846f-75d0-8dfd-bcf9c9457866,21,3,5,Paid,1440000,16,2025-08-11 11:16:51.207+00,2025-08-11 12:33:51.207+00
300,019abac9-846f-75d0-8dfd-bcf9c9457866,16,36,7,Paid,1330000,14,2025-07-09 08:44:41.657+00,2025-07-09 09:17:41.657+00
301,019abac9-846f-75d0-8dfd-bcf9c9457866,14,12,8,Paid,148000,58,2025-06-04 15:04:35.008+00,2025-06-04 15:48:35.008+00
302,019abac9-846f-75d0-8dfd-bcf9c9457866,7,9,4,Paid,695000,24,2025-06-23 10:53:17.794+00,2025-06-23 11:19:17.794+00
303,019abac9-846f-75d0-8dfd-bcf9c9457866,22,,3,Paid,1220000,50,2025-12-15 17:45:42.016+00,2025-12-15 18:38:42.016+00
304,019abac9-846f-75d0-8dfd-bcf9c9457866,30,42,,Unsubmit,1010000,43,2025-08-25 04:42:56.392+00,
305,019abac9-846f-75d0-8dfd-bcf9c9457866,24,31,8,Paid,1225000,25,2025-06-05 14:56:14.941+00,2025-06-05 15:23:14.941+00
306,019abac9-846f-75d0-8dfd-bcf9c9457866,2,,6,Paid,1486000,17,2025-03-13 23:01:44.874+00,2025-03-13 23:53:44.874+00
307,019abac9-846f-75d0-8dfd-bcf9c9457866,21,18,7,Paid,1467000,33,2025-03-31 13:07:39.150+00,2025-03-31 14:24:39.150+00
308,019abac9-846f-75d0-8dfd-bcf9c9457866,18,,9,Paid,739000,24,2026-01-09 18:07:07.581+00,2026-01-09 18:59:07.581+00
309,019abac9-846f-75d0-8dfd-bcf9c9457866,25,41,8,Paid,150000,54,2025-03-22 01:13:06.465+00,2025-03-22 02:37:06.465+00
310,019abac9-846f-75d0-8dfd-bcf9c9457866,1,38,,Unsubmit,1174000,10,2025-02-10 04:22:05.443+00,
311,019abac9-846f-75d0-8dfd-bcf9c9457866,29,28,4,Paid,578000,55,2025-03-28 03:14:55.085+00,2025-03-28 03:52:55.085+00
312,019abac9-846f-75d0-8dfd-bcf9c9457866,17,,12,Pending,490000,48,2025-10-28 12:29:52.424+00,
313,019abac9-846f-75d0-8dfd-bcf9c9457866,5,,12,Paid,140000,18,2025-10-01 12:19:18.110+00,2025-10-01 12:53:18.110+00
314,019abac9-846f-75d0-8dfd-bcf9c9457866,2,29,10,Paid,845000,43,2025-06-20 07:01:50.821+00,2025-06-20 08:12:50.821+00
315,019abac9-846f-75d0-8dfd-bcf9c9457866,13,,8,Paid,1601000,59,2025-03-06 02:21:23.899+00,2025-03-06 03:35:23.899+00
316,019abac9-846f-75d0-8dfd-bcf9c9457866,17,18,,Unsubmit,152000,48,2025-02-04 16:01:18.457+00,
317,019abac9-846f-75d0-8dfd-bcf9c9457866,20,25,12,Paid,1609000,39,2025-12-03 14:23:15.230+00,2025-12-03 15:22:15.230+00
318,019abac9-846f-75d0-8dfd-bcf9c9457866,18,19,8,Paid,1435000,57,2025-06-29 21:43:23.724+00,2025-06-29 22:19:23.724+00
319,019abac9-846f-75d0-8dfd-bcf9c9457866,18,25,5,Paid,468000,12,2025-10-27 21:44:48.688+00,2025-10-27 22:19:48.688+00
320,019abac9-846f-75d0-8dfd-bcf9c9457866,15,35,6,Paid,260000,35,2025-05-12 10:12:37.889+00,2025-05-12 11:27:37.889+00
321,019abac9-846f-75d0-8dfd-bcf9c9457866,7,13,9,Paid,1175000,40,2025-07-05 01:19:58.146+00,2025-07-05 01:55:58.146+00
322,019abac9-846f-75d0-8dfd-bcf9c9457866,17,22,5,Served,890000,60,2025-07-03 20:42:27.818+00,2025-07-03 21:22:27.818+00
323,019abac9-846f-75d0-8dfd-bcf9c9457866,20,29,9,Paid,350000,28,2025-07-31 22:05:23.632+00,2025-07-31 23:03:23.632+00
324,019abac9-846f-75d0-8dfd-bcf9c9457866,3,23,9,Paid,2190000,32,2025-05-30 04:30:35.515+00,2025-05-30 05:14:35.515+00
325,019abac9-846f-75d0-8dfd-bcf9c9457866,29,,6,Paid,1064000,57,2025-06-30 04:04:48.426+00,2025-06-30 05:11:48.426+00
326,019abac9-846f-75d0-8dfd-bcf9c9457866,27,29,7,Paid,870000,44,2025-04-10 10:33:29.698+00,2025-04-10 11:00:29.698+00
327,019abac9-846f-75d0-8dfd-bcf9c9457866,16,14,5,Served,380000,10,2025-05-14 13:44:15.531+00,2025-05-14 13:59:15.531+00
328,019abac9-846f-75d0-8dfd-bcf9c9457866,5,,3,Pending,650000,17,2025-11-16 12:52:26.708+00,
329,019abac9-846f-75d0-8dfd-bcf9c9457866,22,,3,Served,510000,48,2025-07-28 14:51:56.406+00,2025-07-28 16:07:56.406+00
330,019abac9-846f-75d0-8dfd-bcf9c9457866,22,3,7,Paid,520000,37,2025-02-06 03:57:42.793+00,2025-02-06 05:15:42.793+00
331,019abac9-846f-75d0-8dfd-bcf9c9457866,20,26,7,Pending,1320000,12,2025-11-30 12:00:05.676+00,
332,019abac9-846f-75d0-8dfd-bcf9c9457866,5,14,6,Paid,1305000,24,2025-05-11 05:38:01.605+00,2025-05-11 06:35:01.605+00
333,019abac9-846f-75d0-8dfd-bcf9c9457866,10,7,8,Served,1165000,28,2026-01-03 22:00:00.242+00,2026-01-03 22:51:00.242+00
334,019abac9-846f-75d0-8dfd-bcf9c9457866,2,,7,Paid,1399000,14,2025-07-25 20:43:53.193+00,2025-07-25 21:42:53.193+00
335,019abac9-846f-75d0-8dfd-bcf9c9457866,26,28,10,Paid,1115000,25,2025-07-29 22:11:51.759+00,2025-07-29 23:31:51.759+00
336,019abac9-846f-75d0-8dfd-bcf9c9457866,21,32,5,Pending,1165000,12,2025-07-03 09:25:05.058+00,
337,019abac9-846f-75d0-8dfd-bcf9c9457866,30,36,12,Served,1532000,13,2025-10-08 19:49:08.669+00,2025-10-08 20:36:08.669+00
338,019abac9-846f-75d0-8dfd-bcf9c9457866,6,15,7,Paid,556000,60,2025-03-20 14:26:02.594+00,2025-03-20 15:53:02.594+00
339,019abac9-846f-75d0-8dfd-bcf9c9457866,16,12,4,Paid,540000,59,2025-08-21 18:21:26.266+00,2025-08-21 19:08:26.266+00
340,019abac9-846f-75d0-8dfd-bcf9c9457866,16,37,3,Approved,135000,50,2025-07-26 04:17:25.425+00,
341,019abac9-846f-75d0-8dfd-bcf9c9457866,12,26,10,Served,768000,53,2025-01-23 20:25:42.552+00,2025-01-23 21:19:42.552+00
342,019abac9-846f-75d0-8dfd-bcf9c9457866,10,35,10,Cancelled,375000,18,2025-03-18 18:31:03.926+00,
343,019abac9-846f-75d0-8dfd-bcf9c9457866,17,,12,Pending,320000,39,2025-04-26 13:28:07.031+00,
344,019abac9-846f-75d0-8dfd-bcf9c9457866,15,13,3,Paid,1249000,44,2025-04-28 19:39:29.275+00,2025-04-28 20:12:29.275+00
345,019abac9-846f-75d0-8dfd-bcf9c9457866,17,23,7,Paid,1493000,24,2025-03-21 06:32:49.647+00,2025-03-21 06:56:49.647+00
346,019abac9-846f-75d0-8dfd-bcf9c9457866,30,2,8,Paid,1320000,47,2025-09-21 07:30:57.209+00,2025-09-21 08:03:57.209+00
347,019abac9-846f-75d0-8dfd-bcf9c9457866,2,,4,Approved,1720000,51,2025-07-13 23:32:40.787+00,
348,019abac9-846f-75d0-8dfd-bcf9c9457866,27,,8,Paid,1359000,49,2025-08-29 12:26:08.570+00,2025-08-29 13:43:08.570+00
349,019abac9-846f-75d0-8dfd-bcf9c9457866,15,33,9,Cancelled,220000,16,2025-10-06 23:58:14.037+00,
350,019abac9-846f-75d0-8dfd-bcf9c9457866,26,39,9,Paid,1215000,41,2025-12-01 06:31:29.484+00,2025-12-01 07:21:29.484+00
351,019abac9-846f-75d0-8dfd-bcf9c9457866,15,11,8,Served,648000,14,2025-06-13 10:11:44.438+00,2025-06-13 10:37:44.438+00
352,019abac9-846f-75d0-8dfd-bcf9c9457866,19,27,3,Paid,40000,12,2025-08-27 00:44:17.469+00,2025-08-27 01:29:17.469+00
353,019abac9-846f-75d0-8dfd-bcf9c9457866,29,,4,Completed,1400000,49,2025-11-18 01:01:03.238+00,2025-11-18 02:26:03.238+00
354,019abac9-846f-75d0-8dfd-bcf9c9457866,15,10,4,Cancelled,1130000,17,2025-09-16 21:59:31.815+00,
355,019abac9-846f-75d0-8dfd-bcf9c9457866,8,46,12,Served,475000,16,2025-02-01 08:19:11.560+00,2025-02-01 09:42:11.560+00
356,019abac9-846f-75d0-8dfd-bcf9c9457866,7,8,7,Paid,1324000,19,2025-05-01 00:32:07.213+00,2025-05-01 01:54:07.213+00
357,019abac9-846f-75d0-8dfd-bcf9c9457866,24,40,10,Paid,1059000,47,2025-10-13 21:46:22.263+00,2025-10-13 22:43:22.263+00
358,019abac9-846f-75d0-8dfd-bcf9c9457866,22,39,10,Served,500000,45,2025-03-18 11:47:20.089+00,2025-03-18 13:07:20.089+00
359,019abac9-846f-75d0-8dfd-bcf9c9457866,4,31,7,Served,731000,53,2025-05-26 21:41:58.703+00,2025-05-26 23:03:58.703+00
360,019abac9-846f-75d0-8dfd-bcf9c9457866,22,,12,Cancelled,1256000,12,2025-02-03 18:32:37.537+00,
361,019abac9-846f-75d0-8dfd-bcf9c9457866,14,1,11,Paid,1884000,50,2025-12-15 16:51:05.820+00,2025-12-15 17:38:05.820+00
362,019abac9-846f-75d0-8dfd-bcf9c9457866,8,2,10,Paid,490000,51,2025-12-17 03:47:17.623+00,2025-12-17 04:31:17.623+00
363,019abac9-846f-75d0-8dfd-bcf9c9457866,6,49,,Unsubmit,1239000,14,2025-07-30 15:42:39.262+00,
364,019abac9-846f-75d0-8dfd-bcf9c9457866,3,19,6,Completed,1265000,19,2025-06-08 16:03:56.206+00,2025-06-08 17:20:56.206+00
365,019abac9-846f-75d0-8dfd-bcf9c9457866,29,24,11,Served,1254000,26,2025-08-28 02:34:25.382+00,2025-08-28 03:59:25.382+00
366,019abac9-846f-75d0-8dfd-bcf9c9457866,6,,8,Paid,220000,43,2025-09-02 18:48:58.599+00,2025-09-02 20:05:58.599+00
367,019abac9-846f-75d0-8dfd-bcf9c9457866,14,18,9,Paid,145000,15,2026-01-07 23:44:24.406+00,2026-01-08 01:07:24.406+00
368,019abac9-846f-75d0-8dfd-bcf9c9457866,29,45,5,Paid,480000,55,2025-03-01 20:56:30.785+00,2025-03-01 21:39:30.785+00
369,019abac9-846f-75d0-8dfd-bcf9c9457866,6,12,7,Paid,725000,37,2025-05-08 16:41:48.775+00,2025-05-08 17:57:48.775+00
370,019abac9-846f-75d0-8dfd-bcf9c9457866,21,,12,Paid,2035000,54,2025-01-30 23:47:48.500+00,2025-01-31 00:31:48.500+00
371,019abac9-846f-75d0-8dfd-bcf9c9457866,28,25,8,Cancelled,1530000,23,2025-08-28 05:25:27.333+00,
372,019abac9-846f-75d0-8dfd-bcf9c9457866,20,50,,Unsubmit,700000,56,2025-05-20 18:57:01.589+00,
373,019abac9-846f-75d0-8dfd-bcf9c9457866,19,38,12,Pending,1488000,36,2025-08-16 04:54:51.885+00,
374,019abac9-846f-75d0-8dfd-bcf9c9457866,23,36,3,Paid,880000,21,2025-11-29 21:23:14.197+00,2025-11-29 22:41:14.197+00
375,019abac9-846f-75d0-8dfd-bcf9c9457866,11,9,10,Completed,915000,36,2025-09-09 13:33:13.640+00,2025-09-09 14:52:13.640+00
376,019abac9-846f-75d0-8dfd-bcf9c9457866,16,3,4,Paid,505000,56,2025-03-24 14:53:48.687+00,2025-03-24 15:45:48.687+00
377,019abac9-846f-75d0-8dfd-bcf9c9457866,26,36,10,Served,2297000,17,2025-10-14 00:47:18.837+00,2025-10-14 01:50:18.837+00
378,019abac9-846f-75d0-8dfd-bcf9c9457866,15,30,5,Completed,50000,54,2025-05-31 12:15:46.019+00,2025-05-31 13:18:46.019+00
379,019abac9-846f-75d0-8dfd-bcf9c9457866,4,26,6,Paid,1534000,58,2025-07-22 12:49:29.789+00,2025-07-22 14:16:29.789+00
