id,customer_id,dish_id,order_id,rating,comment,created_at
1579,64,36,18586,4,Sẽ quay lại,2026-01-08 14:08:37.406+00
1580,86,50,18594,5,Sẽ quay lại,2025-04-14 04:18:54.773+00
1581,62,57,18604,4,,2025-10-05 23:00:46.481+00
1582,87,66,18605,4,Món ăn ngon!,2025-05-20 10:40:36.697+00
1583,79,48,18612,2,Cần cải thiện,2025-09-22 08:30:02.602+00
1584,78,42,18627,2,,2025-03-17 09:53:57.727+00
1585,72,54,18644,4,Món ăn ngon!,2025-03-12 19:53:11.844+00
1586,94,47,18651,4,Tuyệt vời!,2025-07-29 03:53:25.062+00
1587,59,49,18690,5,Món ăn ngon!,2025-08-02 10:35:47.726+00
1588,60,45,18716,5,Món ăn ngon!,2025-05-19 11:52:03.329+00
1589,71,44,18722,2,Cần cải thiện,2025-10-11 03:05:41.819+00
1590,97,36,18726,5,Tuyệt vời!,2025-07-01 21:34:05.912+00
1591,55,57,18736,5,,2025-08-24 02:01:10.469+00
1592,70,62,18751,5,Sẽ quay lại,2025-11-09 14:19:40.102+00
1593,92,43,18772,4,Sẽ quay lại,2025-12-08 05:56:57.324+00
1594,91,61,18773,5,Tuyệt vời!,2025-02-22 01:40:50.512+00
1595,56,65,18778,5,Sẽ quay lại,2025-05-21 20:22:29.516+00
1596,78,45,18787,3,Bình thường,2025-01-31 01:48:57.887+00
1597,51,50,18834,4,Sẽ quay lại,2025-08-24 00:20:43.257+00
1598,87,36,18846,5,Sẽ quay lại,2025-03-17 13:42:42.063+00
1599,68,45,18883,4,Tuyệt vời!,2025-07-02 11:27:19.886+00
1600,78,61,18885,4,,2025-01-28 11:51:24.776+00
1601,54,65,18894,3,Bình thường,2025-07-13 16:16:20.691+00
1602,66,43,18905,3,Bình thường,2025-01-20 09:39:26.905+00
1603,63,41,18907,2,Cần cải thiện,2026-01-14 08:56:36.377+00
1604,51,37,18910,4,Món ăn ngon!,2025-06-28 10:08:39.670+00
1605,65,37,18925,4,Sẽ quay lại,2025-02-14 06:59:16.779+00
1606,98,50,18935,5,Sẽ quay lại,2025-11-18 14:37:39.091+00
1607,97,40,18948,4,Tuyệt vời!,2025-12-04 17:02:48.489+00
1608,53,60,18952,4,,2025-03-24 14:32:46.371+00
1609,55,61,18965,4,Sẽ quay lại,2025-10-04 18:16:58.553+00
1610,84,39,18988,4,Sẽ quay lại,2025-11-09 15:50:29.286+00
1611,89,54,19024,5,Món ăn ngon!,2025-12-13 09:59:51.678+00
1612,71,61,19059,4,Sẽ quay lại,2025-07-12 05:20:05.574+00
1613,79,44,19081,5,,2025-03-19 10:40:06.120+00
1614,99,67,19093,4,Sẽ quay lại,2025-07-23 21:01:23.278+00
1615,54,46,19095,4,Món ăn ngon!,2025-12-25 02:19:25.705+00
1616,100,62,19113,4,,2025-04-25 11:29:29.231+00
1617,58,36,19132,4,Tuyệt vời!,2025-07-19 01:51:14.099+00
1618,73,63,19134,3,,2025-04-19 04:57:11.301+00
1619,87,37,19139,4,Món ăn ngon!,2025-04-09 12:52:49.601+00
1620,51,55,19154,1,Cần cải thiện,2025-03-13 00:43:19.178+00
1621,66,44,19163,4,Sẽ quay lại,2025-05-24 23:28:59.422+00
1622,69,36,19203,5,Tuyệt vời!,2025-03-10 12:42:06.982+00
1623,89,52,19211,4,Món ăn ngon!,2025-04-15 06:05:01.632+00
1624,81,65,19226,5,Tuyệt vời!,2025-10-22 03:38:12.914+00
1625,95,54,19233,5,,2025-12-11 11:01:38.224+00
1626,84,62,19247,5,,2025-11-29 16:50:23.218+00
1627,94,39,19275,5,Món ăn ngon!,2025-08-02 05:38:56.973+00
1628,92,58,19296,5,,2025-10-05 00:22:17.143+00
1629,98,56,19301,4,Món ăn ngon!,2025-01-17 20:47:13.678+00
1630,96,52,19311,4,Tuyệt vời!,2025-02-26 05:18:03.376+00
1631,69,54,19321,3,Bình thường,2025-04-13 00:18:19.362+00
1632,73,36,19326,4,Tuyệt vời!,2025-10-31 20:28:41.555+00
1633,88,59,19331,4,,2025-09-27 12:52:26.898+00
1634,73,39,19342,3,Bình thường,2025-08-28 11:40:26.249+00
1635,56,36,19347,4,Món ăn ngon!,2025-07-01 09:56:03.024+00
1636,84,45,19377,3,Bình thường,2025-12-04 21:16:59.324+00
1637,84,67,19381,4,Tuyệt vời!,2025-11-10 03:25:41.291+00
1638,82,44,19384,3,,2025-07-24 15:37:06.541+00
1639,60,66,19410,4,Món ăn ngon!,2025-09-15 14:22:04.823+00
1640,71,40,19418,5,Sẽ quay lại,2026-01-04 17:47:44.710+00
1641,82,61,19424,2,Cần cải thiện,2025-09-06 17:56:21.285+00
1642,72,37,19425,5,Sẽ quay lại,2026-01-16 23:42:15.283+00
1643,100,42,19430,3,,2025-11-07 20:53:01.854+00
1644,55,46,19433,3,,2025-01-25 02:22:45.043+00
1645,97,53,19436,3,,2025-09-28 05:34:46.859+00
1646,97,57,19448,3,Bình thường,2025-06-29 16:41:52.441+00
1647,75,38,19456,4,Tuyệt vời!,2025-08-17 20:01:05.133+00
1648,81,63,19458,5,Món ăn ngon!,2025-12-04 15:07:57.046+00
1649,91,58,19462,4,Sẽ quay lại,2025-08-03 12:03:17.541+00
1650,62,49,19463,4,,2025-06-12 03:46:27.163+00
1651,61,53,19464,2,,2025-05-18 18:47:53.705+00
1652,90,38,19473,2,,2025-03-22 12:10:50.870+00
1653,64,68,19491,3,,2025-08-12 23:39:51.612+00
1654,69,67,19502,5,,2025-05-15 07:57:09.147+00
1655,67,62,19509,4,,2025-08-24 01:48:49.646+00
1656,57,50,19518,5,Sẽ quay lại,2025-01-28 06:58:51.969+00
1657,66,49,19522,3,Bình thường,2025-09-05 03:47:50.738+00
1658,67,64,19546,5,Món ăn ngon!,2025-11-12 01:00:12.499+00
1659,60,62,19555,4,Tuyệt vời!,2025-08-12 05:00:28.690+00
1660,76,66,19571,2,,2025-11-29 14:20:47.757+00
1661,66,37,19589,3,Bình thường,2025-12-25 18:02:21.808+00
1662,58,37,19595,3,Bình thường,2025-12-15 00:59:39.049+00
1663,58,61,19605,4,Món ăn ngon!,2025-04-12 12:21:42.243+00
1664,94,54,19608,5,,2025-11-29 16:06:14.968+00
1665,88,36,19635,4,Tuyệt vời!,2025-06-23 06:54:56.263+00
1666,54,58,19640,4,Sẽ quay lại,2025-02-25 06:28:18.300+00
1667,92,40,19661,1,Bình thường,2025-07-26 05:01:46.986+00
1668,83,60,19670,5,Sẽ quay lại,2025-03-24 12:29:59.179+00
1669,93,36,19671,5,Tuyệt vời!,2025-11-23 13:13:56.641+00
1670,98,41,19690,4,Tuyệt vời!,2025-12-19 10:36:41.988+00
1671,58,63,19701,5,Tuyệt vời!,2025-10-22 20:48:37.088+00
1672,90,39,19702,5,Tuyệt vời!,2025-05-02 10:10:49.331+00
1673,91,64,19704,4,Món ăn ngon!,2025-02-07 20:30:52.497+00
1674,64,54,19707,5,Món ăn ngon!,2025-08-18 03:08:00.046+00
1675,54,56,19709,5,Sẽ quay lại,2025-12-21 07:30:35.747+00
1676,83,44,19743,4,Món ăn ngon!,2025-10-12 23:22:09.619+00
1677,62,36,19744,4,,2025-10-14 20:45:57.704+00
1678,90,37,19750,5,Món ăn ngon!,2025-12-05 20:43:53.219+00
1679,62,60,19762,4,Tuyệt vời!,2025-04-27 22:51:23.843+00
1680,63,42,19772,5,Sẽ quay lại,2025-04-16 03:06:44.568+00
1681,63,38,19803,2,,2025-02-24 12:01:48.316+00
1682,82,61,19816,5,Tuyệt vời!,2025-11-23 05:37:33.157+00
1683,85,47,19826,4,Tuyệt vời!,2025-04-04 01:46:50.019+00
1684,82,47,19830,5,Sẽ quay lại,2025-04-13 19:33:29.628+00
1685,68,47,19840,4,Tuyệt vời!,2025-05-04 13:22:44.682+00
1686,63,36,19845,5,Món ăn ngon!,2026-01-08 04:37:54.288+00
1687,58,67,19857,4,Sẽ quay lại,2025-05-30 10:32:41.142+00
1688,60,64,19858,4,Món ăn ngon!,2025-07-20 03:18:47.866+00
1689,61,60,19861,5,Món ăn ngon!,2025-11-05 18:42:02.657+00
1690,93,46,19865,5,Tuyệt vời!,2025-08-23 13:11:15.516+00
1691,75,52,19868,4,,2025-10-02 00:09:45.880+00
1692,81,40,19870,4,Món ăn ngon!,2025-06-20 22:18:17.115+00
1693,98,44,19872,3,Cần cải thiện,2025-04-13 02:42:55.687+00
1694,57,41,19892,4,Món ăn ngon!,2025-11-28 03:20:45.768+00
1695,73,51,19904,5,Món ăn ngon!,2025-07-03 14:53:25.098+00
1696,80,39,19934,5,Sẽ quay lại,2025-03-15 11:06:39.792+00
1697,93,44,19936,5,Sẽ quay lại,2025-03-26 10:50:48.295+00
1698,88,38,19963,3,,2025-07-05 13:00:15.781+00
1699,82,58,19967,1,,2025-12-17 17:12:56.150+00
1700,53,53,19977,2,Cần cải thiện,2025-02-16 14:27:09.918+00
1701,54,43,19986,2,,2025-11-27 21:22:27.848+00
1702,75,59,20006,5,Tuyệt vời!,2025-03-19 12:56:21.491+00
1703,65,51,20008,5,Sẽ quay lại,2025-10-01 19:07:14.880+00
1704,55,57,20018,4,Sẽ quay lại,2025-06-18 04:28:48.206+00
1705,87,54,20062,5,Món ăn ngon!,2025-03-13 20:31:45.380+00
1706,92,51,20067,4,Tuyệt vời!,2025-03-19 20:01:34.876+00
1707,99,43,20078,5,Tuyệt vời!,2025-04-26 14:20:29.182+00
1708,66,36,20096,4,Sẽ quay lại,2025-10-06 20:16:52.078+00
1709,64,52,20099,4,,2025-12-02 10:05:09.113+00
1710,92,39,20100,5,Sẽ quay lại,2025-05-16 06:56:38.233+00
1711,53,39,20107,5,Tuyệt vời!,2025-03-01 22:18:06.948+00
1712,58,64,20113,5,,2025-02-24 14:42:11.264+00
1713,61,64,20122,4,Món ăn ngon!,2025-01-21 17:12:40.407+00
1714,53,45,20127,4,Sẽ quay lại,2025-04-28 12:30:58.786+00
1715,78,61,20141,5,Sẽ quay lại,2025-01-20 02:52:15.160+00
1716,70,59,20144,3,Cần cải thiện,2025-08-25 15:34:51.484+00
1717,75,62,20146,4,Tuyệt vời!,2025-10-23 20:54:31.048+00
1718,88,49,20149,5,Tuyệt vời!,2025-07-30 11:24:50.920+00
1719,65,54,20158,5,,2025-07-07 15:43:04.244+00
1720,57,40,20162,4,Món ăn ngon!,2025-06-30 10:24:31.518+00
1721,69,39,20194,4,Món ăn ngon!,2025-06-08 15:20:29.148+00
1722,93,59,20196,5,Sẽ quay lại,2025-06-12 10:17:07.094+00
1723,70,65,20202,4,Tuyệt vời!,2026-01-12 12:33:56.233+00
1724,84,50,20231,3,Bình thường,2025-04-30 09:01:18.453+00
1725,93,48,20233,5,,2025-03-13 07:22:33.941+00
1726,69,68,20235,5,Sẽ quay lại,2025-04-09 21:30:39.736+00
1727,58,57,20268,2,Bình thường,2025-07-25 03:25:27.925+00
1728,67,42,20277,4,Tuyệt vời!,2025-04-15 15:17:48.685+00
1729,98,46,20279,4,,2025-07-03 12:28:21.162+00
1730,80,41,20284,4,Món ăn ngon!,2025-12-20 10:25:26.816+00
1731,86,51,20295,5,Tuyệt vời!,2025-06-04 23:03:54.435+00
1732,70,43,20296,2,Bình thường,2025-11-15 07:14:01.802+00
1733,94,60,20313,4,,2025-05-28 21:02:35.870+00
1734,97,63,20333,5,Món ăn ngon!,2025-09-01 02:51:18.582+00
1735,68,37,20353,5,Tuyệt vời!,2025-02-18 03:51:57.040+00
1736,83,36,20354,4,Món ăn ngon!,2025-09-06 14:08:08.681+00
1737,74,39,20363,5,Sẽ quay lại,2025-05-16 20:14:33.369+00
1738,91,43,20366,4,,2025-03-05 22:18:27.876+00
1739,98,43,20370,4,Món ăn ngon!,2025-09-03 05:28:51.212+00
1740,66,40,20375,4,Sẽ quay lại,2025-04-30 05:57:48.922+00
1741,51,36,20377,2,Bình thường,2025-04-18 13:42:22.858+00
1742,92,55,20380,3,Bình thường,2025-11-30 01:36:11.515+00
1743,90,42,20387,4,Tuyệt vời!,2025-04-18 10:33:35.498+00
1744,98,49,20397,4,Sẽ quay lại,2025-02-22 13:57:47.740+00
1745,89,37,20433,4,,2025-11-01 03:10:53.244+00
1746,99,50,20470,5,,2025-08-29 03:25:57.888+00
1747,85,37,20471,4,Sẽ quay lại,2025-10-24 14:35:03.483+00
1748,52,65,20476,4,Tuyệt vời!,2025-06-08 11:09:52.722+00
1749,65,42,20492,4,Tuyệt vời!,2025-02-09 07:58:51.859+00
1750,94,53,20512,4,Sẽ quay lại,2025-06-05 20:12:37.896+00
1751,74,36,20515,5,Tuyệt vời!,2025-02-28 08:05:25.410+00
1752,61,62,20516,4,Tuyệt vời!,2025-12-30 13:26:08.526+00
1753,75,39,20521,5,,2026-01-12 22:11:58.537+00
1754,82,57,20525,5,Tuyệt vời!,2025-09-19 21:52:09.778+00
1755,58,48,20529,2,,2025-05-04 00:10:36.328+00
1756,77,51,20563,4,Tuyệt vời!,2025-04-06 21:01:36.102+00
1757,90,36,20565,5,,2025-05-11 14:11:56.154+00
1758,73,61,20591,4,,2025-12-01 21:33:43.448+00
1759,96,64,20596,5,Tuyệt vời!,2025-12-22 05:39:15.528+00
1760,89,37,20607,4,Sẽ quay lại,2025-09-11 14:03:13.446+00
1761,73,65,20648,5,Tuyệt vời!,2025-08-26 00:27:41.395+00
1762,83,39,20669,4,,2025-10-12 08:42:35.722+00
1763,83,59,20670,5,Tuyệt vời!,2025-09-08 02:09:07.355+00
1764,53,40,20672,5,Sẽ quay lại,2025-10-08 07:12:37.979+00
1765,82,46,20674,5,,2025-06-22 10:30:55.053+00
1766,93,62,20680,4,Sẽ quay lại,2025-05-07 13:21:49.088+00
1767,61,37,20689,1,Cần cải thiện,2025-06-21 21:46:52.734+00
1768,76,50,20712,3,Bình thường,2025-03-24 01:22:46.775+00
1769,93,61,20714,3,Cần cải thiện,2025-02-26 21:14:12.210+00
1770,64,42,20776,4,Sẽ quay lại,2025-02-21 23:25:41.555+00
1771,62,52,20777,5,,2025-02-23 04:43:27.801+00
1772,68,46,20790,4,Món ăn ngon!,2025-09-11 00:05:57.167+00
1773,91,36,20798,5,,2025-03-09 07:35:02.402+00
1774,56,53,20804,4,Tuyệt vời!,2025-08-27 02:52:40.365+00
1775,64,56,20821,4,Sẽ quay lại,2026-01-03 10:17:24.362+00
1776,95,40,20849,4,Sẽ quay lại,2025-01-24 02:13:20.124+00
1777,75,65,20853,3,Cần cải thiện,2025-06-25 11:32:03.601+00
1778,95,62,20854,3,,2025-04-06 09:44:28.097+00
1779,95,49,20856,5,Tuyệt vời!,2025-04-22 03:40:23.548+00
1780,82,42,20861,5,Sẽ quay lại,2025-09-27 15:56:33.983+00
1781,87,46,20888,5,,2025-08-21 13:14:53.216+00
1782,65,65,20903,3,Cần cải thiện,2025-01-30 09:25:26.397+00
1783,73,53,20930,4,Món ăn ngon!,2025-02-16 00:52:43.736+00
1784,56,53,20976,5,Sẽ quay lại,2025-08-04 19:39:20.764+00
1785,83,63,21005,4,Tuyệt vời!,2026-01-06 23:52:53.482+00
1786,56,55,21031,5,Tuyệt vời!,2025-10-23 07:54:34.889+00
1787,62,39,21050,3,Cần cải thiện,2025-09-29 21:42:52.367+00
1788,67,39,21071,5,Món ăn ngon!,2025-07-29 14:06:26.316+00
1789,62,36,21075,5,Tuyệt vời!,2025-03-30 02:29:36.820+00
1790,70,42,21076,5,Tuyệt vời!,2025-10-06 06:42:06.370+00
1791,92,51,21078,5,Tuyệt vời!,2025-07-10 04:29:08.412+00
1792,70,60,21080,4,Tuyệt vời!,2025-02-27 23:25:04.031+00
1793,96,43,21096,4,Món ăn ngon!,2025-06-05 00:32:55.624+00
1794,65,63,21097,5,,2025-09-28 22:23:30.780+00
1795,64,60,21110,5,Tuyệt vời!,2025-12-22 23:42:54.912+00
1796,87,52,21121,4,Tuyệt vời!,2025-07-31 03:27:18.215+00
1797,88,36,21139,3,Cần cải thiện,2025-06-19 08:19:57.060+00
1798,98,45,21150,3,,2025-05-15 06:00:27.456+00
1799,81,50,21158,5,Sẽ quay lại,2025-09-28 13:24:27.962+00
1800,55,65,21168,5,Sẽ quay lại,2025-11-15 08:17:09.543+00
1801,82,59,21183,3,Bình thường,2025-01-27 12:19:20.201+00
1802,73,51,21184,3,Bình thường,2025-09-19 17:31:48.752+00
1803,66,37,21186,5,,2025-06-24 16:26:47.621+00
1804,96,53,21197,5,Tuyệt vời!,2025-01-17 01:43:00.844+00
1805,83,56,21217,4,Sẽ quay lại,2025-09-30 06:40:58.124+00
1806,65,68,21219,1,Bình thường,2025-10-05 12:38:54.694+00
1807,96,41,21236,5,Tuyệt vời!,2025-03-21 08:26:35.878+00
1808,59,57,21246,3,,2025-02-12 04:03:09.283+00
1809,87,42,21250,2,,2025-10-28 07:54:13.678+00
1810,63,39,21262,3,Cần cải thiện,2025-02-23 16:44:26.325+00
1811,51,61,21283,4,Món ăn ngon!,2025-09-12 13:58:35.451+00
1812,93,36,21294,5,,2025-10-11 19:05:52.836+00
1813,77,63,21315,3,Bình thường,2025-05-01 06:55:26.004+00
1814,76,59,21349,4,Món ăn ngon!,2025-10-26 02:09:18.791+00
1815,52,64,21365,5,Món ăn ngon!,2025-08-03 10:11:27.174+00
1816,58,41,21367,3,Cần cải thiện,2025-07-06 05:04:03.801+00
1817,81,48,21396,5,,2025-07-11 22:13:33.082+00
1818,74,54,21431,2,Cần cải thiện,2025-10-26 00:09:04.086+00
1819,77,61,21448,1,Cần cải thiện,2025-05-06 20:48:33.035+00
1820,88,54,21479,4,Sẽ quay lại,2025-05-04 05:40:18.791+00
1821,92,60,21512,4,Món ăn ngon!,2025-05-22 06:09:14.915+00
1822,86,47,21522,3,,2025-10-05 15:51:52.106+00
1823,51,41,21534,3,Cần cải thiện,2025-03-29 08:59:34.076+00
1824,65,37,21535,4,,2025-10-14 17:58:15.200+00
1825,69,39,21540,5,Sẽ quay lại,2025-08-16 05:14:27.140+00
1826,99,52,21549,5,Sẽ quay lại,2025-03-31 14:57:13.967+00
1827,100,58,21560,5,Tuyệt vời!,2025-12-27 03:02:59.217+00
1828,77,50,21634,5,Tuyệt vời!,2026-01-13 21:25:09.711+00
1829,54,39,21642,4,Sẽ quay lại,2025-03-19 15:33:00.370+00
1830,89,44,21648,4,Tuyệt vời!,2025-02-09 00:32:47.971+00
1831,52,36,21655,5,Sẽ quay lại,2025-11-15 20:34:43.397+00
1832,53,40,21656,4,Món ăn ngon!,2025-07-25 22:35:01.046+00
1833,65,64,21668,5,Tuyệt vời!,2025-02-18 00:21:06.657+00
1834,79,41,21672,4,Món ăn ngon!,2025-08-25 11:14:21.357+00
1835,100,36,21682,3,Cần cải thiện,2025-08-30 05:10:23.954+00
1836,92,39,21719,3,,2025-05-23 12:06:20.254+00
1837,56,39,21726,5,,2025-07-28 17:51:30.113+00
1838,100,39,21730,2,Cần cải thiện,2025-01-28 10:08:57.171+00
1839,85,59,21732,2,Bình thường,2026-01-15 09:49:48.299+00
1840,95,40,21757,4,Món ăn ngon!,2025-06-14 13:51:11.874+00
1841,93,53,21765,1,,2025-06-21 11:48:49.869+00
1842,74,65,21769,3,,2025-02-05 15:51:09.668+00
1843,84,41,21773,5,,2025-02-20 21:50:05.272+00
1844,73,65,21789,5,Món ăn ngon!,2025-08-16 06:31:42.815+00
1845,62,42,21807,4,Sẽ quay lại,2025-12-06 23:50:59.883+00
1846,90,51,21810,3,Cần cải thiện,2025-02-07 11:14:36.740+00
1847,68,40,21815,3,Bình thường,2025-04-06 08:05:56.025+00
1848,81,36,21817,5,Món ăn ngon!,2025-07-16 15:49:11.675+00
1849,56,67,21828,3,,2025-10-21 09:48:50.463+00
1850,57,36,21843,4,,2025-04-17 10:57:56.307+00
1851,78,58,21853,5,,2025-10-19 19:02:06.461+00
1852,91,53,21881,5,Món ăn ngon!,2025-03-16 03:25:42.042+00
1853,76,36,21888,3,Bình thường,2025-10-05 10:34:20.897+00
1854,54,58,21898,3,Bình thường,2025-09-06 12:14:15.318+00
1855,59,41,21902,5,Món ăn ngon!,2025-02-26 22:01:40.021+00
1856,79,62,21915,5,Tuyệt vời!,2025-07-19 12:12:29.031+00
1857,77,42,21927,4,Món ăn ngon!,2025-03-17 22:33:57.405+00
1858,100,48,21935,5,Tuyệt vời!,2025-07-25 22:22:58.494+00
1859,98,47,21940,3,Cần cải thiện,2025-07-21 08:42:07.160+00
1860,78,41,21945,4,,2025-10-16 19:08:45.702+00
